Vessel,Trip No,Counter,Status,Customer,Month,Time,Total Time,Last Discharge Port Depart,Discharge Port Depart,Discharge Counts,Load Counts,Trip Details,Product,Load Quantity,Total Load Quantity,Details,Vessel_y,Customer (Finance),Cargo (Finance),Contract Type,Load-Port 1,Load-Port 2,Load-Port 3,Discharge-Port 1,Discharge-Port 2,Discharge-Port 3,Discharge-Port 4,Trade Pattern (per sched),TRADE MASTER,Schedule Map,Freight rate (per tonne) - PY,Time charter rate (per day) - PY,Rebate (per tonne) - PY,Other revenue (per trip) - PY,Demurrage rate - PY,Despatch rate - PY,Avg. cc / trip (PY),Freight rate (per tonne) - CY,Time charter rate (per day) - CY,Rebate (per tonne) - CY,Other revenue (per trip) - CY,Demurrage rate - CY,Despatch rate - CY,Type,Avg. cc / trip (CY),Fuel surcharge peg (per L),Fuel surcharge type,Fuel surcharge (tonnage factor),Fuel surcharge (litres factor),Calc comments,Reference price,Column1,In CY schedules?,Total Freight,Total Rebate,Total Time Charter,Total Revenue,a_start_str,a_end_str,Timing,Timing_str
Evans Spirit,30.0,30,Firm,Alouette,Dec,7.27,8.38,2024-11-29 21:27:05.242,2024-12-08 06:35:18.129,2,1,"Alouette,Aluminum,Sept Iles,Oswego,Toledo",Aluminum,12000.0,12000.0,"Evans Spirit,Alouette,Aluminum,Sept Iles,Oswego,Toledo",Evans Spirit,Alouette,Aluminum,COA,Sept-Iles,,,Oswego,Toledo,,,Sept-Iles__-Oswego_Toledo__,Evans Spirit*Alouette*Aluminum*Sept-Iles__-Oswego_Toledo__,"Evans Spirit,Alouette,Aluminum,Sept Iles,Oswego,Toledo",35.0066,0,2.15,0,951.13,-475.57,55819.84,35.17,0,2.5447053690843306,0,960.64,-480.33,Dry Bulk,57717.71456,0.7,Litres-based,0,75000,Simple - litres * price diff,Actual fuel price paid,,YES,422040.0,30536.46442901197,0.0,391503.535570988,20241129212705,20241208063518,20241129212705.20241208063518,20241129212705.20241208063518
Evans Spirit,31.0,31,Firm,Richardson - H,Dec,8.14,8.14,2024-12-08 06:35:18.129,2024-12-16 09:54:37.943,1,1,"Richardson - H,Grain,Hamilton,Port Cartier",Grain,12800.0,12800.0,"Evans Spirit,Richardson - H,Grain,Hamilton,Port Cartier",Evans Spirit,Richardson,Grain,COA,Hamilton,,,Port Cartier,,,,Hamilton__-Port Cartier___,Evans Spirit*Richardson*Grain*Hamilton__-Port Cartier___,"Evans Spirit,Richardson - H,Grain,Hamilton,Port Cartier",14.88,0,0,0,1169.3,-584.65,13284.36,15.39,0,0,0,1209.06,-604.53,Dry Bulk,13736.028240000001,0.75,Tonnage-based,2.24,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Econo Petroleum Posted Price - Hamilton,,YES,196992.0,0.0,0.0,196992.0,20241208063518,20241216095437,20241208063518.20241216095437,20241208063518.20241216095437
Evans Spirit,32.0,32,Firm,US Gypsum,Dec,6.53,6.53,2024-12-16 09:54:37.943,2024-12-22 22:31:20.023,1,1,"US Gypsum,Gypsum,Belledune,Montreal",Gypsum,13500.0,13500.0,"Evans Spirit,US Gypsum,Gypsum,Belledune,Montreal",Evans Spirit,US Gypsum,Gypsum,COA,Belledune,,,Montreal,,,,Belledune__-Montreal___,Evans Spirit*US Gypsum*Gypsum*Belledune__-Montreal___,"Evans Spirit,US Gypsum,Gypsum,Belledune,Montreal",22.51,0,0,0,1267.48,-633.75,23810.97,24.23,0,0,0,1360,-680,Dry Bulk,24620.542980000002,0.625,Tonnage-based,3.25,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Econo Windsor,,YES,327105.0,0.0,0.0,327105.0,20241216095437,20241222223120,20241216095437.20241222223120,20241216095437.20241222223120
Evans Spirit,33.0,33,Tentative,Alouette - B,Dec,9.06,23.34,2024-12-22 22:31:20.023,2025-01-15 06:39:11.575,1,1,"Alouette - B,Aluminum,Sept Iles,Baltimore",Aluminum,12000.0,12000.0,"Evans Spirit,Alouette - B,Aluminum,Sept Iles,Baltimore",Evans Spirit,Alouette,Aluminum,COA,Sept-Iles,,,Baltimore,,,,Sept-Iles__-Baltimore___,Evans Spirit*Alouette*Aluminum*Sept-Iles__-Baltimore___,"Evans Spirit,Alouette - B,Aluminum,Sept Iles,Baltimore",50,0,2.15,0,875.76,-437.88,104463.736125,50.5,0,2.5447053690843306,0,-884.52,-442.26,Dry Bulk,108015.50315325,0.8,Litres-based,0,66000,Simple - litres * price diff,Actual fuel price paid,,YES,606000.0,30536.46442901197,0.0,575463.5355709881,20241222223120,20250115063911,20241222223120.20250115063911,20241222223120.20250115063911
Evans Spirit,34.0,34,Tentative,Alouette - B,Jan,16.24,16.24,2025-01-15 06:39:11.575,2025-01-31 12:23:33.978,1,1,"Alouette - B,Aluminum,Sept Iles,Baltimore",Aluminum,12000.0,12000.0,"Evans Spirit,Alouette - B,Aluminum,Sept Iles,Baltimore",Evans Spirit,Alouette,Aluminum,COA,Sept-Iles,,,Baltimore,,,,Sept-Iles__-Baltimore___,Evans Spirit*Alouette*Aluminum*Sept-Iles__-Baltimore___,"Evans Spirit,Alouette - B,Aluminum,Sept Iles,Baltimore",50,0,2.15,0,875.76,-437.88,104463.736125,50.5,0,2.5447053690843306,0,-884.52,-442.26,Dry Bulk,108015.50315325,0.8,Litres-based,0,66000,Simple - litres * price diff,Actual fuel price paid,,YES,606000.0,30536.46442901197,0.0,575463.5355709881,20250115063911,20250131122333,20250115063911.20250131122333,20250115063911.20250131122333
Evans Spirit,35.0,35,Tentative,Alouette - B,Feb,15.76,16.24,2025-01-31 12:23:33.978,2025-02-16 18:07:56.381,1,1,"Alouette - B,Aluminum,Sept Iles,Baltimore",Aluminum,12000.0,12000.0,"Evans Spirit,Alouette - B,Aluminum,Sept Iles,Baltimore",Evans Spirit,Alouette,Aluminum,COA,Sept-Iles,,,Baltimore,,,,Sept-Iles__-Baltimore___,Evans Spirit*Alouette*Aluminum*Sept-Iles__-Baltimore___,"Evans Spirit,Alouette - B,Aluminum,Sept Iles,Baltimore",50,0,2.15,0,875.76,-437.88,104463.736125,50.5,0,2.5447053690843306,0,-884.52,-442.26,Dry Bulk,108015.50315325,0.8,Litres-based,0,66000,Simple - litres * price diff,Actual fuel price paid,,YES,606000.0,30536.46442901197,0.0,575463.5355709881,20250131122333,20250216180756,20250131122333.20250216180756,20250131122333.20250216180756
Evans Spirit,36.0,36,Tentative,Alouette - B,Mar,3.99,16.24,2025-02-16 18:07:56.381,2025-03-04 23:52:18.785,1,1,"Alouette - B,Aluminum,Sept Iles,Baltimore",Aluminum,12000.0,12000.0,"Evans Spirit,Alouette - B,Aluminum,Sept Iles,Baltimore",Evans Spirit,Alouette,Aluminum,COA,Sept-Iles,,,Baltimore,,,,Sept-Iles__-Baltimore___,Evans Spirit*Alouette*Aluminum*Sept-Iles__-Baltimore___,"Evans Spirit,Alouette - B,Aluminum,Sept Iles,Baltimore",50,0,2.15,0,875.76,-437.88,104463.736125,50.5,0,2.5447053690843306,0,-884.52,-442.26,Dry Bulk,108015.50315325,0.8,Litres-based,0,66000,Simple - litres * price diff,Actual fuel price paid,,YES,606000.0,30536.46442901197,0.0,575463.5355709881,20250216180756,20250304235218,20250216180756.20250304235218,20250216180756.20250304235218
Florence Spirit,1.0,3,COMPLETE,Elkem,Apr,7.3,9.5,2024-03-29 19:10:00.000,2024-04-08 07:07:00.000,1,1,"Elkem,Coal,Sandusky,Grande Anse",Coal,10486.69,10486.69,"Florence Spirit,Elkem,Coal,Sandusky,Grande Anse",Florence Spirit,Elkem,Coal,COA,Sandusky,,,Grande-Anse,,,,Sandusky__-Grande-Anse___,Florence Spirit*Elkem*Coal*Sandusky__-Grande-Anse___,"Florence Spirit,Elkem,Coal,Sandusky,Grande Anse",27.87,,,,1125.72,-562.86,45729.22,28.82,0,0,0,1163.99,-582,Dry Bulk,47284.01348,0.27166850005433374,Litres-based,0,78129.41174907998,Converted Elkem calc to L,Actual fuel file including Delivery & FET,,YES,302226.4058,0.0,0.0,302226.4058,20240329191000,20240408070700,20240329191000.20240408070700,20240329191000.20240408070700
Florence Spirit,2.0,4,COMPLETE,Arcelor,Apr,8.6,8.6,2024-04-08 07:07:00.000,2024-04-16 21:25:00.000,1,1,"Arcelor,Coke,Detroit,Hamilton",Coke,6221.66,6221.66,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",Florence Spirit,Arcelor,Coke,COA,Detroit,,,Hamilton,,,,Detroit__-Hamilton___,Florence Spirit*Arcelor*Coke*Detroit__-Hamilton___,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",20.55,0,0.2,0,1007,-503.5,20535,21.06,0,0.2,0,1032,-516,Dry Bulk,21233.190000000002,0.85,Tonnage-based,4,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Actual Fuel Price for last fueling,,YES,131028.15959999998,1244.332,0.0,129783.82759999999,20240408070700,20240416212500,20240408070700.20240416212500,20240408070700.20240416212500
Florence Spirit,3.0,5,COMPLETE,Richardson - H,Apr,4.74,4.74,2024-04-16 21:25:00.000,2024-04-21 15:05:00.000,1,1,"Richardson - H,Grain,Hamilton,Sorel",Grain,12090.12,12090.12,"Florence Spirit,Richardson - H,Grain,Hamilton,Sorel",Florence Spirit,Richardson,Grain,COA,Hamilton,,,Sorel,,,,Hamilton__-Sorel___,Florence Spirit*Richardson*Grain*Hamilton__-Sorel___,"Florence Spirit,Richardson - H,Grain,Hamilton,Sorel",12.65,0,0,0,1169.3,-584.65,3417.1514999999995,13.08,0,0,0,1209.06,-604.53,Dry Bulk,3533.3346509999997,0.75,Tonnage-based,1.9466666666666743,0,Simple - Price difference per litre * metric tonnes * tonnage carried,,,YES,158138.7696,0.0,0.0,158138.7696,20240416212500,20240421150500,20240416212500.20240421150500,20240416212500.20240421150500
Florence Spirit,4.0,6,COMPLETE,Arcelor,Apr,6.63,6.63,2024-04-21 15:05:00.000,2024-04-28 06:18:00.000,1,1,"Arcelor,Coke,Detroit,Hamilton",Coke,8809.17,8809.17,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",Florence Spirit,Arcelor,Coke,COA,Detroit,,,Hamilton,,,,Detroit__-Hamilton___,Florence Spirit*Arcelor*Coke*Detroit__-Hamilton___,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",20.55,0,0.2,0,1007,-503.5,20535,21.06,0,0.2,0,1032,-516,Dry Bulk,21233.190000000002,0.85,Tonnage-based,4,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Actual Fuel Price for last fueling,,YES,185521.12019999998,1761.834,0.0,183759.28619999997,20240421150500,20240428061800,20240421150500.20240428061800,20240421150500.20240428061800
Florence Spirit,5.0,7,COMPLETE,Richardson - H,May,1.58,4.31,2024-04-28 06:18:00.000,2024-05-02 13:50:00.000,1,1,"Richardson - H,Grain,Hamilton,Sorel",Grain,12091.99,12091.99,"Florence Spirit,Richardson - H,Grain,Hamilton,Sorel",Florence Spirit,Richardson,Grain,COA,Hamilton,,,Sorel,,,,Hamilton__-Sorel___,Florence Spirit*Richardson*Grain*Hamilton__-Sorel___,"Florence Spirit,Richardson - H,Grain,Hamilton,Sorel",12.65,0,0,0,1169.3,-584.65,3417.1514999999995,13.08,0,0,0,1209.06,-604.53,Dry Bulk,3533.3346509999997,0.75,Tonnage-based,1.9466666666666743,0,Simple - Price difference per litre * metric tonnes * tonnage carried,,,YES,158163.2292,0.0,0.0,158163.2292,20240428061800,20240502135000,20240428061800.20240502135000,20240428061800.20240502135000
Florence Spirit,6.0,8,COMPLETE,Arcelor,May,5.52,5.52,2024-05-02 13:50:00.000,2024-05-08 02:21:00.000,1,1,"Arcelor,Coke,Sandusky,Hamilton",Coke,8259.42,8259.42,"Florence Spirit,Arcelor,Coke,Sandusky,Hamilton",Florence Spirit,Arcelor,Coke,COA,Sandusky,,,Hamilton,,,,Sandusky__-Hamilton___,Florence Spirit*Arcelor*Coke*Sandusky__-Hamilton___,"Florence Spirit,Arcelor,Coke,Sandusky,Hamilton",20.55,0,0.2,0,1007,-503.5,20535,21.06,0,0.2,0,1032,-516,Dry Bulk,21233.190000000002,0.85,Tonnage-based,4,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Actual Fuel Price for last fueling,,YES,173943.3852,1651.884,0.0,172291.5012,20240502135000,20240508022100,20240502135000.20240508022100,20240502135000.20240508022100
Florence Spirit,7.0,9,COMPLETE,Arcelor,May,4.81,4.81,2024-05-08 02:21:00.000,2024-05-12 21:54:00.000,1,1,"Arcelor,Coke,Detroit,Hamilton",Coke,8990.78,8990.78,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",Florence Spirit,Arcelor,Coke,COA,Detroit,,,Hamilton,,,,Detroit__-Hamilton___,Florence Spirit*Arcelor*Coke*Detroit__-Hamilton___,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",20.55,0,0.2,0,1007,-503.5,20535,21.06,0,0.2,0,1032,-516,Dry Bulk,21233.190000000002,0.85,Tonnage-based,4,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Actual Fuel Price for last fueling,,YES,189345.8268,1798.1560000000002,0.0,187547.67080000002,20240508022100,20240512215400,20240508022100.20240512215400,20240508022100.20240512215400
Florence Spirit,8.0,10,COMPLETE,ADM,May,4.72,4.72,2024-05-12 21:54:00.000,2024-05-17 15:09:00.000,1,1,"ADM,Grain,Toledo,Windsor",Grain,10107.92,10107.92,"Florence Spirit,ADM,Grain,Toledo,Windsor",Florence Spirit,ADM,Grain,,Toledo,,,Windsor,,,,Toledo__-Windsor___,Florence Spirit*ADM*Grain*Toledo__-Windsor___,"Florence Spirit,ADM,Grain,Toledo,Windsor",8.96,0,0,0,1080,-540,0,9.45,0,0,0,720,-360,Dry Bulk,4728.470000000001,0,,0,0,,,,YES,95519.844,0.0,0.0,95519.844,20240512215400,20240517150900,20240512215400.20240517150900,20240512215400.20240517150900
Florence Spirit,9.0,11,COMPLETE,Arcelor,May,3.38,3.38,2024-05-17 15:09:00.000,2024-05-21 00:13:00.000,1,1,"Arcelor,Coke,Detroit,Hamilton",Coke,8932.56,8932.56,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",Florence Spirit,Arcelor,Coke,COA,Detroit,,,Hamilton,,,,Detroit__-Hamilton___,Florence Spirit*Arcelor*Coke*Detroit__-Hamilton___,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",20.55,0,0.2,0,1007,-503.5,20535,21.06,0,0.2,0,1032,-516,Dry Bulk,21233.190000000002,0.85,Tonnage-based,4,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Actual Fuel Price for last fueling,,YES,188119.7136,1786.512,0.0,186333.2016,20240517150900,20240521001300,20240517150900.20240521001300,20240517150900.20240521001300
Florence Spirit,11.0,13,COMPLETE,Arcelor,Jun,3.92,3.92,2024-06-01 20:02:00.000,2024-06-05 18:00:00.000,1,1,"Arcelor,Coke,Detroit,Hamilton",Coke,8219.31,8219.31,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",Florence Spirit,Arcelor,Coke,COA,Detroit,,,Hamilton,,,,Detroit__-Hamilton___,Florence Spirit*Arcelor*Coke*Detroit__-Hamilton___,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",20.55,0,0.2,0,1007,-503.5,20535,21.06,0,0.2,0,1032,-516,Dry Bulk,21233.190000000002,0.85,Tonnage-based,4,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Actual Fuel Price for last fueling,,YES,173098.66859999998,1643.862,0.0,171454.80659999998,20240601200200,20240605180000,20240601200200.20240605180000,20240601200200.20240605180000
Florence Spirit,12.0,14,COMPLETE,Richardson - T,Jun,9.96,9.96,2024-06-05 18:00:00.000,2024-06-15 17:07:00.000,1,1,"Richardson - T,Grain,Thunder Bay,Sorel",Grain,12182.44,12182.44,"Florence Spirit,Richardson - T,Grain,Thunder Bay,Sorel",Florence Spirit,Richardson,Grain,COA,Thunder Bay,,,Sorel,,,,Thunder Bay__-Sorel___,Florence Spirit*Richardson*Grain*Thunder Bay__-Sorel___,"Florence Spirit,Richardson - T,Grain,Thunder Bay,Sorel",,,,,,,,24.19,0,0,0,1209.06,-604.53,Dry Bulk,8500,0.75,Tonnage-based,1.9466666666666743,0,Simple - Price difference per litre * metric tonnes * tonnage carried,,,YES,294693.2236,0.0,0.0,294693.2236,20240605180000,20240615170700,20240605180000.20240615170700,20240605180000.20240615170700
Florence Spirit,13.0,15,COMPLETE,Gibson,Jun,8.13,8.13,2024-06-15 17:07:00.000,2024-06-23 20:21:00.000,1,1,"Gibson,Pig Iron,Sorel,Chicago",Pig Iron,5003.14,5003.14,"Florence Spirit,Gibson,Pig Iron,Sorel,Chicago",Florence Spirit,Gibson (RTA),Pig Iron,Spot,Sorel,,,Chicago,,,,Sorel__-Chicago___,Florence Spirit*Gibson (RTA)*Pig Iron*Sorel__-Chicago___,"Florence Spirit,Gibson,Pig Iron,Sorel,Chicago",,,,,,,,84.03750000000001,0,0,0,900.0045,0,Dry Bulk,120000,0,,0,0,,,,YES,420451.37775000004,0.0,0.0,420451.37775000004,20240615170700,20240623202100,20240615170700.20240623202100,20240615170700.20240623202100
Florence Spirit,14.0,16,COMPLETE,Arcelor,Jun,6.81,6.81,2024-06-23 20:21:00.000,2024-06-30 15:45:00.000,1,1,"Arcelor,Coke,Detroit,Hamilton",Coke,8851.81,8851.81,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",Florence Spirit,Arcelor,Coke,COA,Detroit,,,Hamilton,,,,Detroit__-Hamilton___,Florence Spirit*Arcelor*Coke*Detroit__-Hamilton___,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",20.55,0,0.2,0,1007,-503.5,20535,21.06,0,0.2,0,1032,-516,Dry Bulk,21233.190000000002,0.85,Tonnage-based,4,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Actual Fuel Price for last fueling,,YES,186419.1186,1770.362,0.0,184648.7566,20240623202100,20240630154500,20240623202100.20240630154500,20240623202100.20240630154500
Florence Spirit,15.0,17,COMPLETE,ADM,Jul,8.94,9.28,2024-06-30 15:45:00.000,2024-07-09 22:30:00.000,1,1,"ADM,Grain,Thunder Bay,Windsor",Grain,11000.0,11000.0,"Florence Spirit,ADM,Grain,Thunder Bay,Windsor",Florence Spirit,ADM,Grain,COA,Thunder Bay,,,Windsor,,,,Thunder Bay__-Windsor___,Florence Spirit*ADM*Grain*Thunder Bay__-Windsor___,"Florence Spirit,ADM,Grain,Thunder Bay,Windsor",14.35,0,0,0,1080,-540,10004,15.77,0,0,0,1187.07,-593.54,Dry Bulk,10344.136,0.5,Tonnage-based,4.8,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Econo Fuel Price on date of loading in Hamilton,,YES,173470.0,0.0,0.0,173470.0,20240630154500,20240709223000,20240630154500.20240709223000,20240630154500.20240709223000
Florence Spirit,16.0,18,COMPLETE,Arcelor,Jul,4.44,4.44,2024-07-09 22:30:00.000,2024-07-14 09:00:00.000,1,1,"Arcelor,Coke,Detroit,Hamilton",Coke,9075.16,9075.16,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",Florence Spirit,Arcelor,Coke,COA,Detroit,,,Hamilton,,,,Detroit__-Hamilton___,Florence Spirit*Arcelor*Coke*Detroit__-Hamilton___,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",20.55,0,0.2,0,1007,-503.5,20535,21.06,0,0.2,0,1032,-516,Dry Bulk,21233.190000000002,0.85,Tonnage-based,4,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Actual Fuel Price for last fueling,,YES,191122.86959999998,1815.0320000000002,0.0,189307.83759999997,20240709223000,20240714090000,20240709223000.20240714090000,20240709223000.20240714090000
Florence Spirit,17.0,19,COMPLETE,P&H,Jul,7.44,7.44,2024-07-14 09:00:00.000,2024-07-21 19:39:00.000,1,2,"P&H,Grain,Port Colborne,Port Colborne,Port Cartier",Grain,5875.0,11932.42,"Florence Spirit,P&H,Grain,Port Colborne,Port Colborne,Port Cartier",Florence Spirit,P&H,Grain,,Port Colborne,Port Colborne,,Port Cartier,,,,Port Colborne_Port Colborne_-Port Cartier___,Florence Spirit*P&H*Grain*Port Colborne_Port Colborne_-Port Cartier___,"Florence Spirit,P&H,Grain,Port Colborne,Port Colborne,Port Cartier",22.75,0,0,0,1200,-600,24000,23.1,0,0,0,1250,-625,Dry Bulk,24000,1,Tonnage-based,4.2,0,,,,YES,275638.902,0.0,0.0,275638.902,20240714090000,20240721193900,20240714090000.20240721193900,20240714090000.20240721193900
Florence Spirit,18.0,20,CURRENT,Arcelor,Jul,7.18,7.18,2024-07-21 19:39:00.000,2024-07-29 00:00:00.000,1,1,"Arcelor,Coke,Detroit,Hamilton",Coke,8850.0,8850.0,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",Florence Spirit,Arcelor,Coke,COA,Detroit,,,Hamilton,,,,Detroit__-Hamilton___,Florence Spirit*Arcelor*Coke*Detroit__-Hamilton___,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",20.55,0,0.2,0,1007,-503.5,20535,21.06,0,0.2,0,1032,-516,Dry Bulk,21233.190000000002,0.85,Tonnage-based,4,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Actual Fuel Price for last fueling,,YES,186381.0,1770.0,0.0,184611.0,20240721193900,20240729000000,20240721193900.20240729000000,20240721193900.20240729000000
Florence Spirit,19.0,21,Firm,Cargill,Aug,4.6,7.6,2024-07-29 00:00:00.000,2024-08-05 14:30:22.809,1,1,"Cargill,Grain,Sarnia,Baie Comeau",Grain,12000.0,12000.0,"Florence Spirit,Cargill,Grain,Sarnia,Baie Comeau",Florence Spirit,Cargill,Grain,COA,Sarnia,,,Baie Comeau,,,,Sarnia__-Baie Comeau___,Florence Spirit*Cargill*Grain*Sarnia__-Baie Comeau___,"Florence Spirit,Cargill,Grain,Sarnia,Baie Comeau",25.1,0,0,0,1100,-550,10000,22.26,0,0,0,1166.99,-583.5,Dry Bulk,10340,0.6,Tonnage-based,5.3,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Sterling Fuels on date of loading.,,YES,267120.0,0.0,0.0,267120.0,20240729000000,20240805143022,20240729000000.20240805143022,20240729000000.20240805143022
Florence Spirit,20.0,22,Unknown,Unknown,Aug,7.27,7.27,2024-08-05 14:30:22.809,2024-08-12 21:02:43.136,1,1,"Unknown,Unknown,Sorel,Toledo",Unknown,12000.0,12000.0,"Florence Spirit,Unknown,Unknown,Sorel,Toledo",Florence Spirit,Unknown,Unknown,Unknown,Sorel,,,Toledo,,,,Sorel__-Toledo___,Florence Spirit*Unknown*Unknown*Sorel__-Toledo___,"Florence Spirit,Unknown,Unknown,Sorel,Toledo",,,,,,,131488.6,0,36000,0,0,0,0,Dry Bulk,0,0,,0,0,,,,YES,0.0,0.0,261719.99999999997,261719.99999999997,20240805143022,20240812210243,20240805143022.20240812210243,20240805143022.20240812210243
Florence Spirit,21.0,23,Firm,Arcelor,Aug,3.52,3.52,2024-08-12 21:02:43.136,2024-08-16 09:24:32.212,1,1,"Arcelor,Coke,Detroit,Hamilton",Coke,8850.0,8850.0,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",Florence Spirit,Arcelor,Coke,COA,Detroit,,,Hamilton,,,,Detroit__-Hamilton___,Florence Spirit*Arcelor*Coke*Detroit__-Hamilton___,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",20.55,0,0.2,0,1007,-503.5,20535,21.06,0,0.2,0,1032,-516,Dry Bulk,21233.190000000002,0.85,Tonnage-based,4,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Actual Fuel Price for last fueling,,YES,186381.0,1770.0,0.0,184611.0,20240812210243,20240816092432,20240812210243.20240816092432,20240812210243.20240816092432
Florence Spirit,22.0,24,Firm,Richardson - H,Aug,5.29,5.29,2024-08-16 09:24:32.212,2024-08-21 16:23:00.282,1,1,"Richardson - H,Grain,Hamilton,Sorel",Grain,12000.0,12000.0,"Florence Spirit,Richardson - H,Grain,Hamilton,Sorel",Florence Spirit,Richardson,Grain,COA,Hamilton,,,Sorel,,,,Hamilton__-Sorel___,Florence Spirit*Richardson*Grain*Hamilton__-Sorel___,"Florence Spirit,Richardson - H,Grain,Hamilton,Sorel",12.65,0,0,0,1169.3,-584.65,3417.1514999999995,13.08,0,0,0,1209.06,-604.53,Dry Bulk,3533.3346509999997,0.75,Tonnage-based,1.9466666666666743,0,Simple - Price difference per litre * metric tonnes * tonnage carried,,,YES,156960.0,0.0,0.0,156960.0,20240816092432,20240821162300,20240816092432.20240821162300,20240816092432.20240821162300
Florence Spirit,23.0,25,Firm,Arcelor,Aug,6.28,6.28,2024-08-21 16:23:00.282,2024-08-27 23:03:40.493,1,1,"Arcelor,Coke,Detroit,Hamilton",Coke,8850.0,8850.0,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",Florence Spirit,Arcelor,Coke,COA,Detroit,,,Hamilton,,,,Detroit__-Hamilton___,Florence Spirit*Arcelor*Coke*Detroit__-Hamilton___,"Florence Spirit,Arcelor,Coke,Detroit,Hamilton",20.55,0,0.2,0,1007,-503.5,20535,21.06,0,0.2,0,1032,-516,Dry Bulk,21233.190000000002,0.85,Tonnage-based,4,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Actual Fuel Price for last fueling,,YES,186381.0,1770.0,0.0,184611.0,20240821162300,20240827230340,20240821162300.20240827230340,20240821162300.20240827230340
Florence Spirit,24.0,26,Firm,Arcelor,Sep,0.38,4.42,2024-08-27 23:03:40.493,2024-09-01 09:08:02.457,1,1,"Arcelor,Coke,Sandusky,Hamilton",Coke,8850.0,8850.0,"Florence Spirit,Arcelor,Coke,Sandusky,Hamilton",Florence Spirit,Arcelor,Coke,COA,Sandusky,,,Hamilton,,,,Sandusky__-Hamilton___,Florence Spirit*Arcelor*Coke*Sandusky__-Hamilton___,"Florence Spirit,Arcelor,Coke,Sandusky,Hamilton",20.55,0,0.2,0,1007,-503.5,20535,21.06,0,0.2,0,1032,-516,Dry Bulk,21233.190000000002,0.85,Tonnage-based,4,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Actual Fuel Price for last fueling,,YES,186381.0,1770.0,0.0,184611.0,20240827230340,20240901090802,20240827230340.20240901090802,20240827230340.20240901090802
Florence Spirit,25.0,27,Firm,ADM,Sep,8.12,8.12,2024-09-01 09:08:02.457,2024-09-09 11:54:33.242,1,1,"ADM,Grain,Thunder Bay,Windsor",Grain,10700.0,10700.0,"Florence Spirit,ADM,Grain,Thunder Bay,Windsor",Florence Spirit,ADM,Grain,COA,Thunder Bay,,,Windsor,,,,Thunder Bay__-Windsor___,Florence Spirit*ADM*Grain*Thunder Bay__-Windsor___,"Florence Spirit,ADM,Grain,Thunder Bay,Windsor",14.35,0,0,0,1080,-540,10004,15.77,0,0,0,1187.07,-593.54,Dry Bulk,10344.136,0.5,Tonnage-based,4.8,0,Simple - Price difference per litre * metric tonnes * tonnage carried,Econo Fuel Price on date of loading in Hamilton,,YES,168739.0,0.0,0.0,168739.0,20240901090802,20240909115433,20240901090802.20240909115433,20240901090802.20240909115433
